facility_id,role,latitude,longitude,city_zone,industry_type,operating_temp_c,flow_capacity_kw,schedule_start_utc,schedule_end_utc,operational_days,current_status
92cda7f5-7386-4e6b-8f03-d3e7d940cea5,PRODUCER,30.721491,76.76796,Punjab Region,Textile Mill,113.0,1499.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
edbb8907-403f-455a-823a-28fcb76c36bd,PRODUCER,30.708713,76.785809,Punjab Region,Chemical Plant,85.5,4345.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
67074b4f-dd8a-414d-9c7c-b4c3cb0cc534,PRODUCER,30.704535,76.804249,Punjab Region,Textile Mill,120.9,4446.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
a8dae9be-7e0d-4632-8366-955fd00b3068,PRODUCER,30.741588,76.784494,Punjab Region,Textile Mill,99.6,1278.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
bea32bca-d353-455f-83f3-450d1e198de5,PRODUCER,30.680838,76.834042,Punjab Region,Textile Mill,101.4,2157.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
90254ec6-2e42-444f-a3c6-afc56719c996,PRODUCER,30.671661,76.841255,Punjab Region,Heavy Manufacturing,363.8,17997.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
4b46c45d-2569-4f45-b1c0-7b7c61759aa6,CONSUMER,30.673256,76.858538,Punjab Region,Agricultural Drying,68.3,2907.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
b1a9edb9-e2b3-439d-926f-4f2b2ab4a719,PRODUCER,30.688512,76.829686,Punjab Region,Chemical Plant,91.4,4842.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
e01f4a28-8ca6-41f2-bdef-b61ec2830bc8,PRODUCER,30.84237,76.95415,Punjab Region,Textile Mill,103.3,4746.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
1303d613-70e1-4aa2-82dd-4daa5b259507,PRODUCER,30.778624,76.906509,Punjab Region,Textile Mill,93.6,3539.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
eb64e833-dd9e-42cd-9534-408eb52d9e88,CONSUMER,30.359863,76.806512,Punjab Region,Commercial Greenhouse,27.5,1069.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
c217fcd5-6109-4a59-ab73-21eb83f227f9,PRODUCER,30.370619,76.772674,Punjab Region,Textile Mill,124.4,1878.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
bdfe9325-fbcc-44dc-a873-8ad53d2e569f,PRODUCER,30.328071,76.839693,Punjab Region,Chemical Plant,139.0,8208.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
f541d6a7-94eb-4c77-ae14-de0538ccb47b,PRODUCER,30.289368,76.972521,Punjab Region,Heavy Manufacturing,355.5,17075.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
0f18ccd9-e7c0-4108-8e52-4fccb3eeecb2,PRODUCER,30.392199,76.800696,Punjab Region,Chemical Plant,98.7,3687.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
f68104a5-fcdb-418b-9e08-22c5d5f2889e,PRODUCER,30.399962,76.79275,Punjab Region,Textile Mill,133.8,2258.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
114f7152-be62-4d90-a92b-f56eac932544,PRODUCER,30.398232,76.81052,Punjab Region,Textile Mill,115.0,4538.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
c67caff2-5f86-4a0a-bba7-82184884b05b,PRODUCER,30.334813,76.881888,Punjab Region,Textile Mill,112.9,2059.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
92e218ef-1bc1-4c2b-ab4e-5bd3ee27b4cd,PRODUCER,30.694385,76.245273,Punjab Region,Heavy Manufacturing,336.2,13084.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
a82a69ef-25e0-4e08-9594-0766b9e1c892,PRODUCER,30.694865,76.235564,Punjab Region,Textile Mill,119.2,4591.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
4af1ae94-6cdd-4b22-9b23-b5e8cff2c1ca,CONSUMER,30.720883,76.250084,Punjab Region,Agricultural Drying,70.9,3992.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
888d9a29-d5c9-4da0-943e-170f27f5c514,CONSUMER,30.722056,76.250302,Punjab Region,Commercial Greenhouse,32.6,636.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
920c3c2a-a0e5-4445-a1bb-ee2185b5d2f6,CONSUMER,30.72089,76.251187,Punjab Region,Commercial Greenhouse,37.9,729.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
18777e6f-1a0c-4ad9-a4b8-13b4589935f8,CONSUMER,30.722566,76.25051,Punjab Region,Commercial Greenhouse,36.9,1133.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
9f8c3391-0be7-447e-b350-194bfe952aa5,CONSUMER,30.72275,76.251727,Punjab Region,Commercial Greenhouse,30.8,1393.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
378fbca8-5fd9-420f-8026-edb12f977536,PRODUCER,30.81212,76.332581,Punjab Region,Chemical Plant,117.0,9768.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
31cbccab-05e7-4c12-9f64-d8f4ff5f319c,PRODUCER,31.001376,76.45149,Punjab Region,Heavy Manufacturing,320.1,6718.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
82af5881-0a1f-4026-85ea-ad07a110ca03,PRODUCER,30.773971,76.515864,Punjab Region,Textile Mill,127.5,4074.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
df0fbda7-b3ed-41d9-957a-7ef6e3d0527b,PRODUCER,30.80073,76.502727,Punjab Region,Chemical Plant,87.8,5478.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
f4998b30-027c-4bf6-8227-bf6b15121662,PRODUCER,30.49394,76.608768,Punjab Region,Chemical Plant,80.2,7776.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
d200179c-2e5a-484c-b9a0-977ab71a2323,PRODUCER,30.459017,76.857892,Punjab Region,Textile Mill,103.2,3002.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
47908a8f-d935-455d-8367-517a5bfc7bfd,CONSUMER,30.879022,76.284809,Punjab Region,Commercial Greenhouse,32.6,659.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
bd215f84-bcfc-4ef1-a1fa-74ba93f36fd5,PRODUCER,30.466501,76.786237,Punjab Region,Textile Mill,104.9,3555.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
d042f307-1ffa-4978-b25a-3cf2be18ee72,PRODUCER,30.554748,76.569419,Punjab Region,Textile Mill,99.9,2495.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
f3aa3873-33b6-4470-8a86-4dfbf4240dc7,PRODUCER,30.356697,76.359433,Punjab Region,Heavy Manufacturing,284.8,16679.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
13d01c9b-b221-451a-b2a7-05bb07b14f5f,PRODUCER,30.693989,76.291238,Punjab Region,Textile Mill,135.9,3395.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
c588f4ba-b368-4574-9f46-2fdd9c03e1a2,PRODUCER,30.496329,76.612918,Punjab Region,Chemical Plant,81.4,9432.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
ebc244cc-75cc-4df4-b4a6-9eb9464ed7b8,PRODUCER,30.495283,76.610018,Punjab Region,Chemical Plant,96.8,3927.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
b1e1487e-41ae-4823-970d-83391f793a88,PRODUCER,30.501244,76.620111,Punjab Region,Textile Mill,137.3,1342.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
69e8eb5b-2611-4e6b-8735-aa3940f1356c,PRODUCER,30.922771,76.827387,Punjab Region,Chemical Plant,137.1,9823.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
3735e790-f7dc-4dca-96c1-bb82d5a0576d,PRODUCER,30.95042,76.820877,Punjab Region,Textile Mill,128.3,1513.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
34e462fa-0eed-4dcb-9b41-33b3208b3a93,PRODUCER,30.927101,76.826239,Punjab Region,Chemical Plant,146.3,3321.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
a972c16a-7b24-4e03-a523-6993c4578f0a,PRODUCER,30.924145,76.829039,Punjab Region,Textile Mill,133.6,2692.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
6c959bd7-a1c1-4773-98c1-a65c79425e49,PRODUCER,30.941077,76.817222,Punjab Region,Heavy Manufacturing,382.2,16329.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
a06e03a1-6205-40e8-824e-ac51ef3c44af,PRODUCER,30.948992,76.817656,Punjab Region,Textile Mill,100.1,2246.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
042b0986-1c65-4979-9632-f304720ba0b5,PRODUCER,30.954698,76.816793,Punjab Region,Textile Mill,122.5,2752.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
7351981b-e686-483a-a401-b02e72a6c931,PRODUCER,30.953247,76.822634,Punjab Region,Textile Mill,112.6,1991.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
87100359-c901-4cad-a3d3-fb1585e3f514,PRODUCER,30.917849,76.835498,Punjab Region,Heavy Manufacturing,234.5,13824.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
79574bee-fffb-4e13-a528-ea1d1d692043,PRODUCER,30.934712,76.791338,Punjab Region,Heavy Manufacturing,297.1,5107.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
dd056433-af23-40b6-8610-aa73dbefa9af,PRODUCER,30.929149,76.828018,Punjab Region,Textile Mill,121.6,1915.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
d34f4fbb-a608-4673-96a2-8b7969c3aa86,PRODUCER,30.965532,76.762749,Punjab Region,Heavy Manufacturing,364.9,6062.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
2f5f993d-3ac2-4676-8766-1169584b638b,PRODUCER,30.928903,76.831389,Punjab Region,Heavy Manufacturing,219.6,12281.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
29e23db1-93e8-4f37-b45c-ee531343f2fb,PRODUCER,30.978696,76.793831,Punjab Region,Textile Mill,96.6,4742.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
450d0ff8-6b39-49b7-921c-b31050379fe0,PRODUCER,30.919365,76.849001,Punjab Region,Textile Mill,118.8,1972.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
2e7a44a7-a8b6-446f-a7db-5084aa8f8646,PRODUCER,30.931243,76.838199,Punjab Region,Chemical Plant,136.5,3523.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
4d10d1a0-bae4-462e-977a-bd5ed98edd3a,PRODUCER,30.924108,76.800441,Punjab Region,Heavy Manufacturing,314.7,10314.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
bedfedf4-71f0-476b-b9a3-f1175df4e83a,PRODUCER,30.910377,76.831008,Punjab Region,Chemical Plant,112.7,7832.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
de0d41b5-aa4b-45d9-b118-35c37a03d770,PRODUCER,30.995978,76.751518,Punjab Region,Textile Mill,122.7,3584.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
9ed30b84-b11c-484c-b948-6225c51b5139,PRODUCER,30.945415,76.844972,Punjab Region,Heavy Manufacturing,250.7,10089.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
45c023e4-8440-48b3-ac6b-d710b3927fdf,PRODUCER,30.988961,76.774301,Punjab Region,Heavy Manufacturing,212.2,7853.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
1af5ab75-871a-4de2-be3c-9b303eca0c56,PRODUCER,30.939254,76.784979,Punjab Region,Chemical Plant,89.8,3467.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
be927f86-d155-4a23-bb69-9aa47b93de6e,PRODUCER,30.961716,76.809046,Punjab Region,Chemical Plant,97.5,9386.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
f2c0d662-da41-4858-8aca-a28bc6a9a918,PRODUCER,30.960829,76.760458,Punjab Region,Chemical Plant,136.6,8847.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
be57a6ae-3ab7-415b-9ad8-f3e02161354e,PRODUCER,30.98847,76.768277,Punjab Region,Heavy Manufacturing,162.6,19989.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
179c0d59-b406-40d3-b992-3176c90a28eb,PRODUCER,30.991552,76.762728,Punjab Region,Heavy Manufacturing,392.2,18895.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
18e63c0d-facc-4e20-b807-e2cfce09359a,PRODUCER,30.986808,76.760021,Punjab Region,Heavy Manufacturing,191.6,12284.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
589d7b37-7318-4001-8559-60de5158f791,PRODUCER,30.914055,76.829313,Punjab Region,Heavy Manufacturing,366.2,18536.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
f58013c1-6bfc-49c3-84d3-b496795b1537,PRODUCER,30.964764,76.758248,Punjab Region,Heavy Manufacturing,244.7,19779.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
c854eafb-f9fb-4827-9eac-1a766cb138ef,PRODUCER,30.961891,76.815875,Punjab Region,Chemical Plant,144.9,8281.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
9f97ece4-92bf-4d32-9e4a-ef56042e0748,PRODUCER,30.954271,76.780746,Punjab Region,Chemical Plant,109.6,9658.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
9dba812e-e22b-4314-a685-7dce483a9105,PRODUCER,30.978585,76.756091,Punjab Region,Textile Mill,123.1,2946.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
9d6b1e64-e54b-4bc7-8951-f2660775db2a,PRODUCER,30.97844,76.762369,Punjab Region,Heavy Manufacturing,224.2,19530.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
b18cd2ef-9daa-483c-9830-fba1e7e7ff40,PRODUCER,30.975899,76.761971,Punjab Region,Textile Mill,126.8,1243.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
fa335580-f4c8-4851-b132-0bed1f76020d,PRODUCER,30.953622,76.788798,Punjab Region,Chemical Plant,84.0,6673.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
390b837c-02eb-43ef-8bd1-13ff603be30b,PRODUCER,30.930098,76.833307,Punjab Region,Textile Mill,136.0,3124.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
76cf5e9e-9060-432e-9a8c-66bac42323e1,PRODUCER,30.995215,76.772042,Punjab Region,Heavy Manufacturing,390.2,6201.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
82074a4b-2790-4f31-bbf1-3fb70cef1b5f,PRODUCER,30.94466,76.783034,Punjab Region,Heavy Manufacturing,167.1,6019.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
85343525-0b44-4c19-9958-21ba30149adf,PRODUCER,30.958977,76.767905,Punjab Region,Heavy Manufacturing,250.9,19123.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
bf649fdc-9055-48db-b119-30823c5af54b,PRODUCER,30.982641,76.78238,Punjab Region,Textile Mill,102.3,3378.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
be4eaaa9-9721-4a82-85ed-2aa486566b0f,PRODUCER,30.937429,76.840416,Punjab Region,Textile Mill,94.1,3629.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
dd32d454-59f9-4d57-9be0-483a6a2d5429,PRODUCER,30.925995,76.84402,Punjab Region,Textile Mill,116.1,4738.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
2eaf1d59-d9a4-4988-aab4-a26654c31a1f,PRODUCER,30.920997,76.802306,Punjab Region,Heavy Manufacturing,317.4,9712.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
4e4df211-9f7c-4c23-add3-d2678cad9dec,PRODUCER,30.922154,76.800742,Punjab Region,Chemical Plant,107.7,7373.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
cf656b17-0f90-41a1-ade3-6367d4e68e36,PRODUCER,30.923082,76.798983,Punjab Region,Chemical Plant,112.0,9432.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
e4a80da9-c3ce-44de-8023-942ceaf076b2,PRODUCER,30.971635,76.764763,Punjab Region,Heavy Manufacturing,152.3,14317.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
2362cb27-a505-4467-a76d-86649e74105e,PRODUCER,30.964012,76.801523,Punjab Region,Textile Mill,139.8,1293.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
b3096c73-c9d2-4753-a2f8-ab1c3a946f68,PRODUCER,30.928369,76.835815,Punjab Region,Heavy Manufacturing,276.5,6986.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
76dbfdb5-4e22-42de-aec6-8fcc4f71d6ef,PRODUCER,30.596446,76.84847,Punjab Region,Chemical Plant,141.7,9034.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
cfa82968-10a3-4a60-8e8e-b7f889c8b6aa,PRODUCER,30.576872,76.441746,Punjab Region,Chemical Plant,99.9,5505.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
f9e0830b-ff9a-470f-882f-10463e3fc9f3,CONSUMER,30.304061,76.45027,Punjab Region,Agricultural Drying,78.4,3961.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
89f1e103-b714-4edb-bce0-95b07aec1818,CONSUMER,30.306554,76.450303,Punjab Region,Commercial Greenhouse,35.0,1331.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
3c30c26f-ecf0-421f-a468-dbcfb1c3de68,CONSUMER,30.306842,76.449136,Punjab Region,Commercial Greenhouse,39.1,701.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
790d2f4e-928b-46c0-a662-7d69301dad9f,CONSUMER,30.304904,76.450634,Punjab Region,Commercial Greenhouse,38.3,1613.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
587daf83-5271-4f0b-a61c-5dfe05e2bc71,CONSUMER,30.306694,76.451338,Punjab Region,Commercial Greenhouse,29.1,1407.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
a3366338-7f0c-4d21-a50b-90f3dd976fdd,CONSUMER,30.305844,76.453029,Punjab Region,Agricultural Drying,66.1,2902.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
544b4336-5f1c-4c7e-a91e-d83bb3701272,CONSUMER,30.304914,76.451301,Punjab Region,Agricultural Drying,75.2,1753.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
8fd80a2f-7ee8-4fc9-8bf2-9f7184737c32,CONSUMER,30.304382,76.45114,Punjab Region,Commercial Greenhouse,26.4,1135.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
1da83787-55d6-434a-a8af-eef4f1e2877f,CONSUMER,30.308325,76.450454,Punjab Region,Agricultural Drying,61.3,2000.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
1cb73e72-6a13-469a-976b-2ff61d4ab908,CONSUMER,30.307461,76.452114,Punjab Region,Commercial Greenhouse,34.6,892.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
d7a810a3-31bf-4f03-a8a9-2b88f4283b18,CONSUMER,30.295942,76.446499,Punjab Region,Agricultural Drying,76.6,2283.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
5b5b01c6-22db-4c53-a50e-7965299411af,CONSUMER,30.309624,76.447965,Punjab Region,Commercial Greenhouse,26.7,1917.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
634c5fd3-5813-4997-88c9-7163f5f7f684,CONSUMER,30.308514,76.449191,Punjab Region,Commercial Greenhouse,33.2,1751.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
cbfa7361-bc87-4c43-854e-6fe9660bfe8f,CONSUMER,30.310473,76.446269,Punjab Region,Commercial Greenhouse,31.4,562.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
5c6e5760-49ff-455f-8690-4eec974f71ad,CONSUMER,30.309947,76.442107,Punjab Region,Agricultural Drying,87.0,3388.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
aa5e5640-a5cf-4743-90ae-8be548ae4271,CONSUMER,30.292224,76.459323,Punjab Region,Commercial Greenhouse,38.5,815.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
410b5d72-f934-4775-b709-cdc1281eca78,CONSUMER,30.290915,76.465108,Punjab Region,Commercial Greenhouse,35.0,1030.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
58326f6f-80de-4f51-9834-1f8f356bb7ed,CONSUMER,30.291501,76.459568,Punjab Region,Agricultural Drying,89.2,3248.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
c976b354-1f39-44a4-9526-79589dd773a0,CONSUMER,30.314921,76.456326,Punjab Region,Commercial Greenhouse,38.0,1964.3,06:00:00,18:00:00,Mon-Fri,ACTIVE
441e2564-cff6-4856-90db-d3e2af7d3704,CONSUMER,30.312785,76.455502,Punjab Region,Commercial Greenhouse,38.2,537.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
c392f476-cb20-4665-944b-0fbcad4cc33d,CONSUMER,30.305601,76.460598,Punjab Region,Agricultural Drying,83.5,2235.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
47f1d73b-4837-4179-b9ef-50b57ebb06be,CONSUMER,30.307559,76.460955,Punjab Region,Commercial Greenhouse,29.0,1681.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
c903a79b-e1be-497b-b10e-0ab72a318c2e,CONSUMER,30.29543,76.449762,Punjab Region,Commercial Greenhouse,30.7,558.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
29b45b61-a51a-4a1e-b60c-4fcafaec1464,CONSUMER,30.294117,76.450963,Punjab Region,Agricultural Drying,66.7,3449.8,06:00:00,18:00:00,Mon-Fri,ACTIVE
89a6ba84-c962-47c1-9fae-d91b37f5be87,CONSUMER,30.294602,76.448391,Punjab Region,Agricultural Drying,70.5,3461.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
f1f6ac89-f54b-4bec-8e15-c4e18ffde4c3,CONSUMER,30.305843,76.444349,Punjab Region,Commercial Greenhouse,28.3,1490.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
84f938f7-265d-4388-87c8-25c05315a335,CONSUMER,30.295198,76.471749,Punjab Region,Agricultural Drying,69.8,3593.1,06:00:00,18:00:00,Mon-Fri,ACTIVE
df568dd0-814a-4c46-87eb-a6c4b60ab7c7,CONSUMER,30.270496,76.467895,Punjab Region,Agricultural Drying,70.5,2528.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
b6c067d8-7c7d-4995-a39f-773ffef85081,CONSUMER,30.648311,76.412153,Punjab Region,Agricultural Drying,88.2,1346.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
d4c79699-6fc5-4760-9cf7-0c1f83ba238c,CONSUMER,30.364641,76.43331,Punjab Region,Agricultural Drying,65.4,3887.6,06:00:00,18:00:00,Mon-Fri,ACTIVE
1af37ae8-6e85-4ffe-b1bd-841ff9546326,CONSUMER,30.363014,76.433205,Punjab Region,Agricultural Drying,61.1,2789.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
6697fbd7-98b1-4599-aa16-221507201b59,CONSUMER,30.367081,76.438971,Punjab Region,Agricultural Drying,81.9,1941.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
9c0b8725-80b4-40ac-a850-df2a694cbf1c,CONSUMER,30.319457,76.403643,Punjab Region,Commercial Greenhouse,30.8,1364.9,06:00:00,18:00:00,Mon-Fri,ACTIVE
b7977aa1-2ec3-4b4a-bdc7-621ff3ef64dd,CONSUMER,30.315653,76.40359,Punjab Region,Agricultural Drying,61.3,2308.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
f123ed2d-b8df-4c79-a8c1-e3c423c205b8,CONSUMER,30.319061,76.406001,Punjab Region,Commercial Greenhouse,30.5,605.0,06:00:00,18:00:00,Mon-Fri,ACTIVE
1350af8d-0269-4389-a8e7-47c781e8020b,CONSUMER,30.325395,76.399138,Punjab Region,Agricultural Drying,78.7,2990.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
ee85d6ef-250b-499c-8d57-b0fac9e1ac36,CONSUMER,30.32302,76.396173,Punjab Region,Commercial Greenhouse,35.8,950.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
e046c2e0-0f6e-4335-a5ab-476d2ae6a2dd,CONSUMER,30.333775,76.411827,Punjab Region,Agricultural Drying,80.0,1978.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
9ef6cb04-e016-4159-a537-fe43ab5d2b92,CONSUMER,30.311138,76.398144,Punjab Region,Agricultural Drying,76.6,1575.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
82bebccb-476f-4bfb-9b68-196b87060fd9,CONSUMER,30.311376,76.402867,Punjab Region,Agricultural Drying,80.3,3708.4,06:00:00,18:00:00,Mon-Fri,ACTIVE
bbac71ca-de7b-4598-9683-d0466d196f84,CONSUMER,30.3157,76.409955,Punjab Region,Agricultural Drying,72.2,3501.2,06:00:00,18:00:00,Mon-Fri,ACTIVE
562b59bd-9d75-4bd0-8677-be305141bc70,CONSUMER,30.320524,76.412243,Punjab Region,Agricultural Drying,68.6,2289.7,06:00:00,18:00:00,Mon-Fri,ACTIVE
4a99d988-4e7e-4a57-b712-894cfed73451,CONSUMER,30.326257,76.414318,Punjab Region,Agricultural Drying,73.9,2326.5,06:00:00,18:00:00,Mon-Fri,ACTIVE
